molecule,temperature,sim_liq_density,sim_vap_density,sim_Pvap,sim_Hvap,sim_surf_tens,sim_diff_coeff,sim_Tc,sim_Tc_unc,sim_rhoc,sim_rhoc_unc,reliability,ref_name,ff_name,paper_short_name
MeOH,486.64122,,,42.74917941,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,483.77863,,,36.91286001,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,480.91603,,,34.30084536,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,478.53053,,,31.10317799,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,475.19084,,,28.20361045,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,471.85115,,,25.57435266,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,466.12595,,,20.52020478,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,459.44656,,,16.06687983,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,452.29008,,,12.89152347,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,445.13359,,,9.849887167,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,437.5,,,7.712250202,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,429.38931,,,5.750230839,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,420.80153,,,4.082583505,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,412.21374,,,3.043931693,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,402.67176,,,2.161148947,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,392.65267,,,1.497309753,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,387.40458,,,1.26164951,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,382.15649,,,1.012305092,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,376.9084,,,0.832360199,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,371.18321,,,0.66786448,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,365.45802,,,0.535877333,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,359.25573,,,0.440621081,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,353.53053,,,0.344996847,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,346.85115,,,0.270125125,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,340.17176,,,0.211502174,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,333.01527,,,0.161600183,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,330.15267,,,0.146535142,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,327.29008,,,0.129663843,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,324.42748,,,0.117576041,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,322.04198,,,0.104037902,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,315.83969,,,0.083477345,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,312.9771,,,0.073866195,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,309.6374,,,0.065360969,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,318.70229,,,0.092059516,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,306.77481,,,0.057835645,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,303.43511,,,0.051176236,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,300.09542,,,0.045284068,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,296.75573,,,0.040069894,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,290.55344,,,0.030615771,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,286.73664,,,0.02709083,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,293.41603,,,0.034599709,,,,,,,,OK,Guevara-Carrion et al.,L2,GSV
MeOH,489.50382,,,60.21129745,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,487.11832,,,53.27887973,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,484.25573,,,48.31200111,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,481.39313,,,43.80815556,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,478.53053,,,39.72417721,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,475.66794,,,36.02092429,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,472.32824,,,31.87334243,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,466.12595,,,26.20787662,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,459.44656,,,21.02831788,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,452.29008,,,16.46472148,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,445.13359,,,12.89152347,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,437.5,,,10.09388707,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,429.38931,,,7.525896953,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,420.80153,,,5.611230298,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,412.21374,,,4.082583505,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,402.67176,,,2.898577212,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,392.65267,,,2.057949297,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,387.40458,,,1.734050498,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,382.15649,,,1.425809896,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,376.9084,,,1.172361394,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,371.18321,,,0.963965282,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,365.45802,,,0.773461024,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,359.25573,,,0.620605292,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,353.05344,,,0.497952793,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,346.85115,,,0.389886347,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,340.17176,,,0.305275693,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,333.49237,,,0.239024314,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,330.62977,,,0.216741474,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,327.76718,,,0.191785063,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,324.90458,,,0.173906062,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,322.04198,,,0.153883416,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,319.17939,,,0.139537765,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,315.83969,,,0.123472107,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,312.9771,,,0.111961524,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,310.1145,,,0.099069862,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,306.29771,,,0.08766347,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,303.43511,,,0.077570351,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,300.09542,,,0.068638615,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,296.75573,,,0.06073592,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,293.41603,,,0.053742562,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,290.07634,,,0.047554921,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,286.73664,,,0.041062499,,,,,,,,OK,Jorgensen,OPLS (Gonzalez-Salgado & Vega),GSV
MeOH,489.50382,,,36.91286001,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,486.64122,,,32.66290401,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,483.77863,,,28.90197697,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,481.39313,,,26.20787662,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,478.05344,,,23.76466943,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,475.19084,,,21.02831788,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,471.85115,,,19.06797069,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,466.12595,,,15.29965073,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,459.44656,,,11.97929808,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,452.76718,,,9.379533235,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,445.13359,,,7.34397317,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,437.5,,,5.611230298,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,429.38931,,,4.183674804,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,420.80153,,,3.043931693,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,412.21374,,,2.214684599,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,402.67176,,,1.572395103,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,392.65267,,,1.089403175,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,387.88168,,,0.895753514,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,382.15649,,,0.736526546,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,376.9084,,,0.590970014,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,371.18321,,,0.474174444,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,365.45802,,,0.380465415,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,359.25573,,,0.305275693,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,353.05344,,,0.239024314,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,346.85115,,,0.187150907,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,339.69466,,,0.146535142,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,333.49237,,,0.111961524,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,330.62977,,,0.101524006,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,327.76718,,,0.089834158,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,324.42748,,,0.081459444,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,321.56489,,,0.072080625,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,318.70229,,,0.063781634,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,315.83969,,,0.057835645,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,312.9771,,,0.051176236,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,309.6374,,,0.045284068,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,306.77481,,,0.040069894,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,303.43511,,,0.035456453,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,300.09542,,,0.030615771,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,297.23282,,,0.02709083,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,293.41603,,,0.023971492,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,290.55344,,,0.021211538,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,286.73664,,,0.018315639,,,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,400,,,,,15.3,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,450,,,,,10.8,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,250,,,,,29.15,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,298,,,,,24.7,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,500,,,,,5.8,,,,,,OK,Gonzalez-Salgado & Vega,OPLS/2016,GSV
MeOH,275,807,0.054,0.038,1279.650437,,,502,2,285,4,OK,Chen et al.,TraPPE-UA,Chen
MeOH,300,782,0.23,0.17,1232.833958,,,502,2,285,4,OK,Chen et al.,TraPPE-UA,Chen
MeOH,325,753,0.65,0.52,1170.411985,,,502,2,285,4,OK,Chen et al.,TraPPE-UA,Chen
MeOH,375,692,4.2,3.54,1023.72035,,,502,2,285,4,OK,Chen et al.,TraPPE-UA,Chen
MeOH,425,628,21,15.7,786.5168539,,,502,2,285,4,OK,Chen et al.,TraPPE-UA,Chen
MeOH,475,518,110,49.6,396.3795256,,,502,2,285,4,OK,Chen et al.,TraPPE-UA,Chen
MeOH,293.15,813,,,1245.942572,,,,,,,OK,Caleman et al.,GAFF,Caleman
MeOH,298.15,807.5,,,1236.579276,20.6,,,,,,OK,Caleman et al.,GAFF,Caleman
MeOH,293.15,782.9,,,1151.373283,,,,,,,OK,Caleman et al.,OPLS/AA,Caleman
MeOH,298.15,776.8,,,1137.32834,20.1,,,,,,OK,Caleman et al.,OPLS/AA,Caleman
EG,350,1066.42467,0.006908391,0.0051,1123.183502,,,722,7.22,366.213,10.98639,OK,Huang et al.,Huang et al.,Huang
EG,400,1032.013062,0.13667814,0.07226,1063.573385,,,722,7.22,366.213,10.98639,OK,Huang et al.,Huang et al.,Huang
EG,450,991.481352,1.3854024,0.5144,985.564685,,,722,7.22,366.213,10.98639,OK,Huang et al.,Huang et al.,Huang
EG,500,944.618502,2.8440474,2.2459,905.7999033,,,722,7.22,366.213,10.98639,OK,Huang et al.,Huang et al.,Huang
EG,550,891.871416,11.4289491,7.251,807.0404382,,,722,7.22,366.213,10.98639,OK,Huang et al.,Huang et al.,Huang
EG,600,826.83447,26.268024,17.81,699.9194458,,,722,7.22,366.213,10.98639,OK,Huang et al.,Huang et al.,Huang
EG,650,746.88831,57.631995,37.32,568.9705172,,,722,7.22,366.213,10.98639,OK,Huang et al.,Huang et al.,Huang
EG,450,983.7,0.95,0.55,,,,718,3,340,4,OK,Stubbs et al.,TraPPE-UA,Stubbs
EG,500,932,4.3,2.72,,,,718,3,340,4,OK,Stubbs et al.,TraPPE-UA,Stubbs
EG,550,855,10,6.6,,,,718,3,340,4,OK,Stubbs et al.,TraPPE-UA,Stubbs
EG,600,785,29.7,19,,,,718,3,340,4,OK,Stubbs et al.,TraPPE-UA,Stubbs
EG,650,670,62,39,,,,718,3,340,4,OK,Stubbs et al.,TraPPE-UA,Stubbs
Gly,299.4898,1198.37,,,,,,,,,,OK,Jahn et al.,R-FF,Jahn
Gly,319.38776,1176.87,,,,,,,,,,OK,Jahn et al.,R-FF,Jahn
Gly,349.4898,1145.6,,,,,,,,,,OK,Jahn et al.,R-FF,Jahn
Gly,379.59184,1105.54,,,,,,,,,,OK,Jahn et al.,R-FF,Jahn
Gly,399.4898,1085.99,,,,,,,,,,OK,Jahn et al.,R-FF,Jahn
Gly,419.38776,1061.56,,,,,,,,,,OK,Jahn et al.,R-FF,Jahn
Gly,439.79592,1039.09,,,,,,,,,,OK,Jahn et al.,R-FF,Jahn
Gly,459.69388,1015.64,,,,,,,,,,OK,Jahn et al.,R-FF,Jahn
Gly,300,1213.03,,,,,,,,,,OK,Jahn et al.,BC-FF,Jahn
Gly,319.89796,1198.37,,,,,,,,,,OK,Jahn et al.,BC-FF,Jahn
Gly,349.4898,1176.87,,,,,,,,,,OK,Jahn et al.,BC-FF,Jahn
Gly,379.59184,1153.42,,,,,,,,,,OK,Jahn et al.,BC-FF,Jahn
Gly,399.4898,1137.79,,,,,,,,,,OK,Jahn et al.,BC-FF,Jahn
Gly,419.89796,1123.13,,,,,,,,,,OK,Jahn et al.,BC-FF,Jahn
Gly,439.28571,1108.47,,,,,,,,,,OK,Jahn et al.,BC-FF,Jahn
Gly,459.69388,1091.86,,,,,,,,,,OK,Jahn et al.,BC-FF,Jahn
Gly,319.89796,1221.82,,,,,,,,,,OK,Jahn et al.,OPLS1-FF,Jahn
Gly,350,1201.3,,,,,,,,,,OK,Jahn et al.,OPLS1-FF,Jahn
Gly,379.59184,1180.78,,,,,,,,,,OK,Jahn et al.,OPLS1-FF,Jahn
Gly,400,1165.15,,,,,,,,,,OK,Jahn et al.,OPLS1-FF,Jahn
Gly,419.38776,1151.47,,,,,,,,,,OK,Jahn et al.,OPLS1-FF,Jahn
Gly,439.79592,1135.83,,,,,,,,,,OK,Jahn et al.,OPLS1-FF,Jahn
Gly,459.69388,1122.15,,,,,,,,,,OK,Jahn et al.,OPLS1-FF,Jahn
Gly,319.89796,1239.41,,,,,,,,,,OK,Jahn et al.,OPLS2-FF,Jahn
Gly,349.4898,1214.98,,,,,,,,,,OK,Jahn et al.,OPLS2-FF,Jahn
Gly,379.59184,1190.55,,,,,,,,,,OK,Jahn et al.,OPLS2-FF,Jahn
Gly,399.4898,1172.96,,,,,,,,,,OK,Jahn et al.,OPLS2-FF,Jahn
Gly,419.89796,1157.33,,,,,,,,,,OK,Jahn et al.,OPLS2-FF,Jahn
Gly,439.28571,1141.69,,,,,,,,,,OK,Jahn et al.,OPLS2-FF,Jahn
Gly,459.69388,1124.1,,,,,,,,,,OK,Jahn et al.,OPLS2-FF,Jahn
Gly,300,1239.41,,,,,,,,,,OK,Jahn et al.,OPLS3-FF,Jahn
Gly,319.89796,1216.94,,,,,,,,,,OK,Jahn et al.,OPLS3-FF,Jahn
Gly,349.4898,1189.58,,,,,,,,,,OK,Jahn et al.,OPLS3-FF,Jahn
Gly,379.59184,1162.21,,,,,,,,,,OK,Jahn et al.,OPLS3-FF,Jahn
Gly,400,1144.63,,,,,,,,,,OK,Jahn et al.,OPLS3-FF,Jahn
Gly,419.89796,1126.06,,,,,,,,,,OK,Jahn et al.,OPLS3-FF,Jahn
Gly,439.79592,1108.47,,,,,,,,,,OK,Jahn et al.,OPLS3-FF,Jahn
Gly,459.18367,1091.86,,,,,,,,,,OK,Jahn et al.,OPLS3-FF,Jahn
Gly,293.15,1310.2,,,1081.550657,,,,,,,OK,Caleman et al.,GAFF,Caleman
Gly,298.15,,,,,74.9,,,,,,OK,Caleman et al.,GAFF,Caleman
Gly,320,1289.5,,,,,,,,,,OK,Caleman et al.,GAFF,Caleman
Gly,293.15,1259.7,,,1036.377457,,,,,,,OK,Caleman et al.,OPLS/AA,Caleman
Gly,298.15,,,,,63.1,,,,,,OK,Caleman et al.,OPLS/AA,Caleman
Gly,320,1232.3,,,,,,,,,,OK,Caleman et al.,OPLS/AA,Caleman
DMF,298.15,984.2,,,719.2502394,36.1,,,,,,OK,Caleman et al.,GAFF,Caleman
DMF,298.15,922.2,,,630.4556027,31.5,,,,,,OK,Caleman et al.,OPLS/AA,Caleman
DMF,598.8023952,,,51.0015025,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,546.4480874,,,21.19584333,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,531.9148936,,,15.21215977,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,518.134715,,,11.80396029,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,505.0505051,,,9.711542174,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,490.1960784,,,7.107318963,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,473.9336493,,,5.408409695,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,460.8294931,,,3.806595016,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,446.4285714,,,2.627400864,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,431.0344828,,,1.710413395,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,416.6666667,,,1.180567309,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,401.6064257,,,0.724839588,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,386.1003861,,,0.403663,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,371.7472119,,,0.203906259,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,355.8718861,,,0.089849888,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,340.1360544,,,0.045386757,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,325.732899,,,0.025275875,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,320.5128205,,,0.022049069,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,311.5264798,,,0.019234016,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,309.5975232,,,0.016136284,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,277.7777778,,,0.0010303,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,293.255132,,,0.004198513,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,306.7484663,,,0.010102474,,,,,,,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,293.40206,970.25,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,307.42268,958.92,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,309.89691,956.09,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,328.04124,943.34,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,322.26804,944.76,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,313.19588,934.84,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,345.36082,919.26,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,361.85567,905.1,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,379.17526,889.52,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,395.6701,871.1,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,412.98969,848.44,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,430.30928,831.44,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,447.62887,815.86,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,464.94845,796.03,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,499.58763,740.79,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,516.08247,732.29,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,533.40206,703.97,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,550.72165,682.72,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,567.21649,631.73,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,584.53608,601.98,,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,584.53608,,41.08,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,568.04124,,28.33,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,550.72165,,21.25,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,533.40206,,18.41,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,516.90722,,14.16,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,500.41237,,11.33,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,483.09278,,5.67,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,464.94845,,7.08,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,447.62887,,4.25,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,430.30928,,2.83,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,412.98969,,1.42,,,,,648.86598,,279.04,,OK,Vahid & Maginn,Vahid & Maginn,VE
DMF,396.49485,,1.42,,,,,648.86598,,279.04,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMF,379.17526,,1.42,,,,,648.86598,,279.04,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMF,362.68041,,1.42,,,,,648.86598,,279.04,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMF,346.18557,,0,,,,,648.86598,,279.04,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMF,329.69072,,1.42,,,,,648.86598,,279.04,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMF,322.26804,,1.42,,,,,648.86598,,279.04,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMF,309.89691,,1.42,,,,,648.86598,,279.04,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMF,294.2268,,0,,,,,648.86598,,279.04,,UNRELIABLE,Vahid & Maginn,Vahid & Maginn,VE
DMF,298,,,,,,1.25E-09,,,,,OK,Chalaris & Samios,Chalaris & Samios,CS
